lot,hibid_lot_id,item_id,current_bid,price_realized,bid_count,photo_count,status,time_left_seconds,category,title,lot_url
545,322874294,185332,0.0,0,0,15,OPEN,709684.2629999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Household Institute China plates and cup saucers,https://hibid.com/lot/322874294
546,322874295,185333,0.0,0,0,12,OPEN,709694.26,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,God Bless our Home hanging Plate,https://hibid.com/lot/322874295
547,322874296,185334,0.0,0,0,10,OPEN,709704.257,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Diana Pottery Teapot, Creamer and Sugar set",https://hibid.com/lot/322874296
548,322874297,185335,0.0,0,0,9,OPEN,709714.253,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Milk Glass grapes candy dish, Ruby Red Saucers",https://hibid.com/lot/322874297
549,322874298,185336,2.0,0,1,12,OPEN,709724.25,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Assorted China plates,https://hibid.com/lot/322874298
550,322874299,185337,0.0,0,0,12,OPEN,709734.247,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ruffled Walt Disney World Souvenir plates (2),https://hibid.com/lot/322874299
551,322874300,185338,0.0,0,0,14,OPEN,709744.243,Antiques & Collectibles - Collectibles - China / Lenox Dinnerware | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Assorted China plates and Saucers,https://hibid.com/lot/322874300
552,322874301,185339,2.0,0,1,12,OPEN,709754.24,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Lochs of Scotland White and Blue covered bowl,https://hibid.com/lot/322874301
553,322874302,185340,2.0,0,1,9,OPEN,709764.237,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Locks of Scotland Coffee pot, Teapot",https://hibid.com/lot/322874302
554,322874303,185341,0.0,0,0,15,OPEN,709774.233,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Ashley Centennial Plates (2), Honey Pot, Bell",https://hibid.com/lot/322874303
555,322874304,185342,2.0,0,1,9,OPEN,709784.23,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Gone Fix a Flower Teapot and Cream and Sugar by,https://hibid.com/lot/322874304
556,322874305,185343,0.0,0,0,6,OPEN,709794.227,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Carnival Iridescent Star burst plate,https://hibid.com/lot/322874305
557,322874306,185344,0.0,0,0,7,OPEN,709804.223,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Cut glass salt and pepper shakers, Votive cup",https://hibid.com/lot/322874306
558,322874307,185345,0.0,0,0,8,OPEN,709814.22,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Life is better on the Farm plaster wall hanging,https://hibid.com/lot/322874307
559,322874308,185346,0.0,0,0,10,OPEN,709824.217,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Honeycomb Bee salt and pepper shakers,https://hibid.com/lot/322874308
560,322874309,185347,0.0,0,0,8,OPEN,709834.213,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Salt and Pepper Shaker sets,https://hibid.com/lot/322874309
561,322874310,185348,0.0,0,0,6,OPEN,709844.21,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Mother hen with her two chicks, salt and pepper",https://hibid.com/lot/322874310
562,322874311,185349,0.0,0,0,14,OPEN,709854.2069999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Plated Metal salt and pepper shakers (2),https://hibid.com/lot/322874311
563,322874312,185350,0.0,0,0,9,OPEN,709864.2,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Salt and Pepper Shakers,https://hibid.com/lot/322874312
564,322874313,185351,2.0,0,1,6,OPEN,709874.2,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Glass salt and pepper sets (2) , Plastic birds o",https://hibid.com/lot/322874313
565,322874314,185352,0.0,0,0,9,OPEN,709884.1969999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Spice rack with jars, Hand crank egg beater",https://hibid.com/lot/322874314
566,322874315,185353,2.0,0,1,8,OPEN,709894.193,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Salt and Pepper shakers,https://hibid.com/lot/322874315
567,322874316,185354,2.0,0,1,7,OPEN,709904.19,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wooden spice rack with tins, Wooden Rolling Pin",https://hibid.com/lot/322874316
568,322874317,185355,2.0,0,1,9,OPEN,709914.1869999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Metal Hand Sifters (2), Wooden Rolling pin",https://hibid.com/lot/322874317
569,322874318,185356,0.0,0,0,15,OPEN,709924.183,Antiques & Collectibles - Collectibles - Stoneware / Pfaltzgraff /Earthenware | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Pfaltzgraff Pedestal soup tureen, Hull floral bowl",https://hibid.com/lot/322874318
570,322874319,185357,0.0,0,0,9,OPEN,709934.1799999999,Antiques & Collectibles - Collectibles - Decorative - Bowls | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Ruby Red fluted bowl, Green Hobnail votive holder",https://hibid.com/lot/322874319
571,322874320,185358,0.0,0,0,10,OPEN,709944.177,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Fire King Dinosaur bowl , Glass milk bottle from",https://hibid.com/lot/322874320
572,322874321,185359,0.0,0,0,8,OPEN,709954.173,Art - Pottery / Ceramics | Art,Friendship Pottery Coffee pot,https://hibid.com/lot/322874321
573,322874322,185360,0.0,0,0,10,OPEN,709964.1699999999,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Japanese Gray Fine China Lilies and Butterflies,https://hibid.com/lot/322874322
574,322874323,185361,0.0,0,0,7,OPEN,709974.167,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Anchor Hocking bubble bowl, Fire King white bowls",https://hibid.com/lot/322874323
575,322874324,185362,4.0,0,2,11,OPEN,709984.163,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Fostoria ""Tut"" Green Uranium Trophy Vase",https://hibid.com/lot/322874324
576,322874325,185363,0.0,0,0,5,OPEN,709994.157,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Porcelain Tall decorative boots,https://hibid.com/lot/322874325
577,322874326,185364,2.0,0,1,5,OPEN,710004.15,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Victorian decorative shoes,https://hibid.com/lot/322874326
578,322874327,185365,0.0,0,0,9,OPEN,710014.15,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Happy Birthday Teacup, Creamer and sugar",https://hibid.com/lot/322874327
579,322874328,185366,0.0,0,0,5,OPEN,710024.147,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Porcelain Tall Decorative Boot, Baby shoe",https://hibid.com/lot/322874328
580,322874329,185367,0.0,0,0,9,OPEN,710034.1429999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Porcelain High heel decorative shoe,https://hibid.com/lot/322874329
581,322874330,185368,0.0,0,0,5,OPEN,710044.14,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Victorian China creamer and sugar bowl,https://hibid.com/lot/322874330
582,322874331,185369,0.0,0,0,3,OPEN,710054.137,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Japanese vase bird with floral,https://hibid.com/lot/322874331
583,322874332,185370,0.0,0,0,5,OPEN,710064.1329999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Porcelain shoes with 3d roses,https://hibid.com/lot/322874332
584,322874333,185371,0.0,0,0,5,OPEN,710074.13,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Porcelain Shoes (2),https://hibid.com/lot/322874333
585,322874334,185372,0.0,0,0,6,OPEN,710084.127,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,EP Zinc Grape Vine Sugar and Creamer Set,https://hibid.com/lot/322874334
586,322874335,185373,0.0,0,0,8,OPEN,710094.123,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Norman Rockwell Cups(4),https://hibid.com/lot/322874335
586B,322874336,185509,0.0,0,0,10,OPEN,710104.12,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Hobnail Votive Candle,https://hibid.com/lot/322874336
587,322874337,185374,0.0,0,0,12,OPEN,710114.117,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Porcelain Pitcher(2) Bells(2),https://hibid.com/lot/322874337
588,322874338,185375,3.0,0,2,6,OPEN,710124.113,Antiques & Collectibles - Antiques - Antique Lamps | Antiques & Collectibles - Antiques | Antiques & Collectibles,Cobalt Blue Oil Lamp,https://hibid.com/lot/322874338
589,322874339,185376,0.0,0,0,5,OPEN,710134.113,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ceramic Rooster and Hen Figurine,https://hibid.com/lot/322874339
590,322874340,185377,0.0,0,0,4,OPEN,710144.11,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Milk Glass Salt and Pepper Shaker,https://hibid.com/lot/322874340
591,322874341,185378,0.0,0,0,5,OPEN,710154.107,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Mustache Cups(2),https://hibid.com/lot/322874341
592,322874342,185379,0.0,0,0,7,OPEN,710164.103,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Sea Shell Salt and Pepper Shaker, Sea Shells",https://hibid.com/lot/322874342
593,322874343,185380,0.0,0,0,8,OPEN,710172.833,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Pink Ruffled Bud Vase, Lady Head Vase Planter",https://hibid.com/lot/322874343
594,322874344,185381,0.0,0,0,7,OPEN,710182.83,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wooden Dominoes Box, Miniature Blue Ceramic Dutch",https://hibid.com/lot/322874344
595,322874345,185382,2.0,0,1,6,OPEN,710192.8269999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Avon Bottles (2),https://hibid.com/lot/322874345
596,322874346,185383,0.0,0,0,8,OPEN,710202.82,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Holiday Wine Classes (3),https://hibid.com/lot/322874346
597,322874347,185384,0.0,0,0,12,OPEN,710212.8169999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Porcelain Pink Boots(2), Candlestick Holder",https://hibid.com/lot/322874347
598,322874348,185385,0.0,0,0,9,OPEN,710222.813,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Porcelain Bud Vase, Duck Planter",https://hibid.com/lot/322874348
599,322874349,185386,2.0,0,1,11,OPEN,710232.8099999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Enoch Wedgewood Countryside Pattern, Tea Cups(4)",https://hibid.com/lot/322874349
600,322874350,185387,0.0,0,0,10,OPEN,710242.803,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Nuova Capodimonte Italian Porcelain Decorative Set,https://hibid.com/lot/322874350
601,322874351,185388,0.0,0,0,15,OPEN,710252.7999999999,Home Goods & Decor - Home Goods - Lighting - Lamps | Home Goods & Decor - Home Goods - Lighting | Home Goods & Decor - Home Goods | Home Goods & Decor,"Bud Vases, Genie Lamp, Classic Treasures Clock",https://hibid.com/lot/322874351
602,322874352,185389,0.0,0,0,12,OPEN,710262.797,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Trinket Boxes,https://hibid.com/lot/322874352
603,322874353,185390,0.0,0,0,15,OPEN,710272.7899999999,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Bicentennial Glass Plates 1776, Miniature",https://hibid.com/lot/322874353
604,322874354,185391,0.0,0,0,6,OPEN,710282.7899999999,Art - Sculptures / Carvings / Statues | Art,Metal Sailing Ship,https://hibid.com/lot/322874354
605,322874355,185392,0.0,0,0,12,OPEN,710292.787,Art - Pottery / Ceramics | Art,Stanford Sebring Pottery Duck & Bowl,https://hibid.com/lot/322874355
606,322874356,185393,20.0,0,11,5,OPEN,710302.7829999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Sip ‘ N Strip Fantasy Glasses (4),https://hibid.com/lot/322874356
607,322874357,185394,2.0,0,1,5,OPEN,710312.7799999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Glass Insulators (4),https://hibid.com/lot/322874357
608,322874358,185395,2.0,0,1,6,OPEN,710322.777,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Glass Insulators (4),https://hibid.com/lot/322874358
609,322874359,185396,0.0,0,0,5,OPEN,710332.7729999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Clear Glass Insulators(3),https://hibid.com/lot/322874359
610,322874360,185397,0.0,0,0,15,OPEN,710342.77,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Lidded Trinket Box, White Porcelain Bud Vase",https://hibid.com/lot/322874360
611,322874361,185398,0.0,0,0,13,OPEN,710352.767,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Sliver-Plated on Copper Silent Butler,https://hibid.com/lot/322874361
612,322874362,185399,0.0,0,0,7,OPEN,710362.7629999999,Business & Industrial - Business / Retail - Displays / Display Cases | Business & Industrial - Business / Retail | Business & Industrial,"Knick Knack Display Shelf, Metal Flower Can, Oil",https://hibid.com/lot/322874362
613,322874363,185400,2.0,0,1,15,OPEN,710372.76,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Floral Vases (6),https://hibid.com/lot/322874363
614,322874364,185401,0.0,0,0,14,OPEN,710382.757,Lawn & Garden - Outdoors | Lawn & Garden,"Pedestal Decorative Bird Bath, Jeannette Powered",https://hibid.com/lot/322874364
615,322874365,185402,0.0,0,0,12,OPEN,710392.75,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Decorative Carousel Music Boxes (3),https://hibid.com/lot/322874365
616,322874366,185403,0.0,0,0,10,OPEN,710402.75,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Decorative Musical Box(2),https://hibid.com/lot/322874366
617,322874367,185404,0.0,0,0,10,OPEN,710412.743,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Wood Coasters w/ Caddy Holder(2),https://hibid.com/lot/322874367
618,322874368,185405,2.0,0,1,4,OPEN,710422.74,Lawn & Garden - Outdoors | Lawn & Garden,Decorative Ceramic Garden Gnomes(5),https://hibid.com/lot/322874368
618B,322874369,185510,0.0,0,0,10,OPEN,710432.737,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Glass Bottle and Plastic Bottles w/ Contents,https://hibid.com/lot/322874369
619,322874370,185406,0.0,0,0,12,OPEN,710442.733,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Bottle Opener, Bud Vase, Candle Holder",https://hibid.com/lot/322874370
620,322874371,185407,0.0,0,0,6,OPEN,710452.73,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Jacques Seeds Cup,https://hibid.com/lot/322874371
621,322874372,185408,0.0,0,0,9,OPEN,710462.723,Antiques & Collectibles - Antiques - Antique Furniture | Antiques & Collectibles - Antiques | Antiques & Collectibles,Miniature Wooden Spinning Wheel,https://hibid.com/lot/322874372
622,322874373,185409,0.0,0,0,11,OPEN,710472.72,Art - Sculptures / Carvings / Statues | Art,Brass Greek Warrior in Chariot & Bullock Cart,https://hibid.com/lot/322874373
623,322874374,185410,0.0,0,0,8,OPEN,710482.717,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ford Model T Musical Liquor Decanter,https://hibid.com/lot/322874374
624,322874375,185411,0.0,0,0,7,OPEN,710492.71,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cat Figurines (5),https://hibid.com/lot/322874375
625,322874376,185412,0.0,0,0,11,OPEN,710502.703,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ceramic Figurines (2) Boat,https://hibid.com/lot/322874376
626,322874377,185413,0.0,0,0,11,OPEN,710512.703,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Long Footed Planter, Double-Handle Bud Vase(2)",https://hibid.com/lot/322874377
627,322874378,185415,0.0,0,0,22,OPEN,710522.7,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Coke Drinking Glass, Coca-Cola Tin, Toothpick",https://hibid.com/lot/322874378
628,322874379,185416,0.0,0,0,5,OPEN,710532.6969999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Campfire Popcorn Popper,https://hibid.com/lot/322874379
629,322874380,185417,0.0,0,0,4,OPEN,710542.693,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Matador Bull Fighting Wall Plaque,https://hibid.com/lot/322874380
630,322874381,185418,2.0,0,1,11,OPEN,710552.69,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Brass Small Loving Birds Cup Vases(2) Mini Pitcher,https://hibid.com/lot/322874381
631,322874382,185419,0.0,0,0,5,OPEN,710562.6869999999,Antiques & Collectibles - Antiques - Maps / Globes | Antiques & Collectibles - Antiques | Antiques & Collectibles,Armillary Sphere Globe,https://hibid.com/lot/322874382
632,322874383,185420,0.0,0,0,5,OPEN,710572.683,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cow Bells (3),https://hibid.com/lot/322874383
633,322874384,185421,0.0,0,0,5,OPEN,710582.6799999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Brass Pocket Balance,https://hibid.com/lot/322874384
634,322874385,185422,2.0,0,1,4,OPEN,710592.677,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Brass Bells(2),https://hibid.com/lot/322874385
635,322874386,185423,2.0,0,1,5,OPEN,710602.673,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cigarette Tabacco Tin (4),https://hibid.com/lot/322874386
636,322874387,185424,0.0,0,0,10,OPEN,710612.6699999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Double Roller Pasta Cutter, Mini Sifters, Steamer",https://hibid.com/lot/322874387
637,322874388,185425,0.0,0,0,4,OPEN,710622.667,Antiques & Collectibles - Collectibles - Tobacciana / Lighters / Tobacco Pipes | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cigarette Tobacco Tins (4),https://hibid.com/lot/322874388
638,322874389,185426,0.0,0,0,7,OPEN,710632.663,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Rolls-Royce Radiator-Shaped Musical Liquor,https://hibid.com/lot/322874389
639,322874390,185427,0.0,0,0,13,OPEN,710642.6599999999,Antiques & Collectibles - Antiques - Antique Lamps | Antiques & Collectibles - Antiques | Antiques & Collectibles,Red Lantern (2),https://hibid.com/lot/322874390
640,322874391,185428,0.0,0,0,4,OPEN,710652.657,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Cast Iron Decorative Kitchen Utensils (4),https://hibid.com/lot/322874391
641,322874392,185429,0.0,0,0,8,OPEN,710662.6529999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Yellow Metal Matchbox Holder, Letter Opener",https://hibid.com/lot/322874392
642,322874393,185430,0.0,0,0,11,OPEN,710672.65,Antiques & Collectibles - Collectibles - Decorative - Plates | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Brass Water Wonderland Plate, Brass Shoes",https://hibid.com/lot/322874393
643,322874394,185431,2.0,0,1,9,OPEN,710682.647,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Cast Iron Owl Wall-Mount Hook, Letter Opener",https://hibid.com/lot/322874394
644,322874395,185432,0.0,0,0,4,OPEN,710692.64,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Salt and Pepper Shaker,https://hibid.com/lot/322874395
645,322874396,185433,0.0,0,0,7,OPEN,710702.64,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cast Iron Nutcracker,https://hibid.com/lot/322874396
646,322874397,185434,0.0,0,0,7,OPEN,710712.637,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Empty Glass Bottles (4) Mini Hand Mixer,https://hibid.com/lot/322874397
647,322874398,185435,3.0,0,2,9,OPEN,710722.6329999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Amberina Glass Hobnail Toothpick Holder,https://hibid.com/lot/322874398
648,322874399,185436,0.0,0,0,10,OPEN,710732.63,Business & Industrial - Medical Supplies / Lab Equipment | Business & Industrial,Veterinary Syringes and Stethoscopes,https://hibid.com/lot/322874399
649,322874400,185437,3.0,0,2,15,OPEN,710742.62,"Jewelry, Watches & Gemstones - Jewelry - Fashion / Costume | Jewelry, Watches & Gemstones - Jewelry | Jewelry, Watches & Gemstones",Trinket Jewelry Boxes,https://hibid.com/lot/322874400
650,322874401,185438,0.0,0,0,12,OPEN,710752.62,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Humpty Dumpty Blue Glass Mug, Blue Glass Powder Ja",https://hibid.com/lot/322874401
651,322874402,185439,0.0,0,0,4,OPEN,710762.617,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Brass Bells (3),https://hibid.com/lot/322874402
652,322874403,185440,0.0,0,0,5,OPEN,710772.613,Antiques & Collectibles - Militaria & War Collectibles - World War II | Antiques & Collectibles - Militaria & War Collectibles | Antiques & Collectibles,"Celluloid Button W/Portrait "" The Robey Mfg Co""",https://hibid.com/lot/322874403
653,322874404,185441,0.0,0,0,11,OPEN,710782.61,Art - Prints / Lithographs | Art,"Metal Eagle, Eagle Picture",https://hibid.com/lot/322874404
654,322874405,185442,0.0,0,0,7,OPEN,710792.607,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Tin Spices, Cigarette Tabacco Tin",https://hibid.com/lot/322874405
655,322874406,185443,0.0,0,0,6,OPEN,710802.603,Antiques & Collectibles - Collectibles - Signs | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Yankee Drummer Coffee House Sign,https://hibid.com/lot/322874406
656,322874407,185444,0.0,0,0,7,OPEN,710812.6,Antiques & Collectibles - Collectibles - Signs | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Mama’s Kosher Kitchen Wall Sign,https://hibid.com/lot/322874407
657,322874408,185445,0.0,0,0,11,OPEN,710822.597,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Coca-Cola Tray American Homestead Spring Tray,https://hibid.com/lot/322874408
658,322874409,185446,0.0,0,0,5,OPEN,710832.593,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,1977 Grandma Franklin Tray(2),https://hibid.com/lot/322874409
659,322874410,185447,0.0,0,0,9,OPEN,710842.59,Art - Sculptures / Carvings / Statues | Art,Metal Dragon Head For Walking Can & Brass Cat,https://hibid.com/lot/322874410
660,322874411,185448,0.0,0,0,9,OPEN,710852.5869999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Solid Brass Musical Horse, Horses Figurines",https://hibid.com/lot/322874411
